,BoroughCensusArea,year,resource,adj_households_in_community,sqMiLand,sqMiWater,using,trying,harvesting,giving,receving,units_harvested,pounds_harvested,units_harvested_by_sample,lbs_harvested_percapita,lbs_harvested_by_sample,lbs_used_percapita,perc_contribution_to_harvest,relying_on_substinence,harv_mes_units,labor_force,employed,unemployed,unemployment_rate,median_age,n_families,median_family_income,median_family_income,n_households,n_houses,n_occupied_houses,house_vacancy_rate,n_total_population(ACS),p_people_below_poverty,p_households_below_poverty,p_population_native,p_population_non_native,p_population_white,p_population_black,p_population_asian,ratio_male_over_female,local_tax_burden,federal_tax_burden,Gini,AGI,median_family_income,median_family_income,pop_density,p_people_under_18_below_poverty,TotsqMi,log_AGI,log_pop_density,z_score_pop_density,centered_local_tax_burden,centered_federal_tax_burden,centered_unemployment_rate,centered_AGI,centered_pop_density,centered_log_AGI,centered_log_pop_density,trying_percent,local_tax_burden_percent,federal_tax_burden_percent
97,Northwest Arctic Borough,2018,Fish,101.0,1.2,0.2,1.0,0.817,0.803,0.761,0.901,117218.7890625,117218.7890625,80737.9921875,199.518966674805,80737.9921875,199.518966674805,0.360631912946701,YES,Lbs.,2924.0,2550.0,374.0,12.8,27.2,1394.0,4293.0,4293.0,1860.0,2741.0,1860.0,32.141554177307555,7734.0,24.838376002068788,16.344086021505376,82.51874838376003,17.48125161623998,11.106801137832946,1.1249030256012411,0.982673907421774,1.161542761319173,0.000423447711265,0.0110096404928931,0.4969138819041526,12558.0,4293.0,4293.0,5524.285714285715,10.886992500646496,1.4,9.438192819018127,8.617090238041772,0.04573842554347462,-0.0009718875257399679,-0.0036255636650650742,0.2264462809917358,-57767.49586776859,855.0301216775624,0.25119643445817275,2.908715907455403,81.69999999999999,0.0423447711265,1.10096404928931
98,Northwest Arctic Borough,2018,Land Mammals,101.0,1.2,0.2,0.972,0.69,0.634,0.563,0.775,139534.03125,139534.03125,97316.2734375,237.501907348633,97316.2734375,244.386016845703,0.429286330938339,YES,Lbs.,2924.0,2550.0,374.0,12.8,27.2,1394.0,4293.0,4293.0,1860.0,2741.0,1860.0,32.141554177307555,7734.0,24.838376002068788,16.344086021505376,82.51874838376003,17.48125161623998,11.106801137832946,1.1249030256012411,0.982673907421774,1.161542761319173,0.000423447711265,0.0110096404928931,0.4969138819041526,12558.0,4293.0,4293.0,5524.285714285715,10.886992500646496,1.4,9.438192819018127,8.617090238041772,0.04573842554347462,-0.0009718875257399679,-0.0036255636650650742,0.2264462809917358,-57767.49586776859,855.0301216775624,0.25119643445817275,2.908715907455403,69.0,0.0423447711265,1.10096404928931
99,Northwest Arctic Borough,2018,Marine Mammals,101.0,1.2,0.2,0.915,0.592,0.549,0.521,0.746,50323.60546875,50323.60546875,34381.0,85.6561813354492,34381.0,93.5629043579102,0.154824137687683,YES,Lbs.,2924.0,2550.0,374.0,12.8,27.2,1394.0,4293.0,4293.0,1860.0,2741.0,1860.0,32.141554177307555,7734.0,24.838376002068788,16.344086021505376,82.51874838376003,17.48125161623998,11.106801137832946,1.1249030256012411,0.982673907421774,1.161542761319173,0.000423447711265,0.0110096404928931,0.4969138819041526,12558.0,4293.0,4293.0,5524.285714285715,10.886992500646496,1.4,9.438192819018127,8.617090238041772,0.04573842554347462,-0.0009718875257399679,-0.0036255636650650742,0.2264462809917358,-57767.49586776859,855.0301216775624,0.25119643445817275,2.908715907455403,59.199999999999996,0.0423447711265,1.10096404928931
100,Northwest Arctic Borough,2018,Plants/Greens/Mushrooms,101.0,1.2,0.2,0.662,0.606,0.606,0.394,0.239,899.4091796875,899.4091796875,627.875,1.53089094161987,627.875,2.31262254714966,0.0027670960407704,YES,Lbs.,2924.0,2550.0,374.0,12.8,27.2,1394.0,4293.0,4293.0,1860.0,2741.0,1860.0,32.141554177307555,7734.0,24.838376002068788,16.344086021505376,82.51874838376003,17.48125161623998,11.106801137832946,1.1249030256012411,0.982673907421774,1.161542761319173,0.000423447711265,0.0110096404928931,0.4969138819041526,12558.0,4293.0,4293.0,5524.285714285715,10.886992500646496,1.4,9.438192819018127,8.617090238041772,0.04573842554347462,-0.0009718875257399679,-0.0036255636650650742,0.2264462809917358,-57767.49586776859,855.0301216775624,0.25119643445817275,2.908715907455403,60.6,0.0423447711265,1.10096404928931
101,Prince of Wales-Hyder Census Area,2012,Birds and Eggs,146.0,8.16,17.98,0.2305,0.1575,0.147,0.0865,0.094,854.100006103516,854.100006103516,521.0,6.700000002980232,612.799987792969,34.75,0.02649999869754535,YES,lb.,2583.0,2236.0,347.0,13.4,39.0,1442.0,5270.0,5270.0,2291.0,2987.0,2291.0,23.300970873786408,5603.0,12.95734427985008,7.289393278044522,41.24576119935749,58.75423880064251,49.81260039264679,0.2141709798322327,0.7852935927181867,1.2155001977066031,0.0026837146444557,0.0141853488349802,0.4955279557587124,17547.0,5270.0,5270.0,214.34583014537108,4.997322862752098,26.14,9.772695262286105,5.372245248161367,-0.23830804705865274,0.001288379407450732,-0.00044985532297797497,0.8264462809917354,-52778.49586776859,-4454.909762462781,0.5856988777261503,-0.3361290824250016,15.75,0.26837146444557,1.41853488349802
102,Prince of Wales-Hyder Census Area,2012,Fish,146.0,8.16,17.98,1.0,0.7875,0.753,0.7055,0.823,122480.9970703125,122480.9970703125,20695.599609375,237.5,51955.3017578125,237.5,0.5854999721050265,YES,lb.,2583.0,2236.0,347.0,13.4,39.0,1442.0,5270.0,5270.0,2291.0,2987.0,2291.0,23.300970873786408,5603.0,12.95734427985008,7.289393278044522,41.24576119935749,58.75423880064251,49.81260039264679,0.2141709798322327,0.7852935927181867,1.2155001977066031,0.0026837146444557,0.0141853488349802,0.4955279557587124,17547.0,5270.0,5270.0,214.34583014537108,4.997322862752098,26.14,9.772695262286105,5.372245248161367,-0.23830804705865274,0.001288379407450732,-0.00044985532297797497,0.8264462809917354,-52778.49586776859,-4454.909762462781,0.5856988777261503,-0.3361290824250016,78.75,0.26837146444557,1.41853488349802
103,Prince of Wales-Hyder Census Area,2012,Land Mammals,146.0,8.16,17.98,0.8425,0.7175,0.5940000000000001,0.39,0.39,27018.7001953125,27018.7001953125,443.0,73.89999771118164,12549.0,88.1500015258789,0.22549999505281448,YES,lb.,2583.0,2236.0,347.0,13.4,39.0,1442.0,5270.0,5270.0,2291.0,2987.0,2291.0,23.300970873786408,5603.0,12.95734427985008,7.289393278044522,41.24576119935749,58.75423880064251,49.81260039264679,0.2141709798322327,0.7852935927181867,1.2155001977066031,0.0026837146444557,0.0141853488349802,0.4955279557587124,17547.0,5270.0,5270.0,214.34583014537108,4.997322862752098,26.14,9.772695262286105,5.372245248161367,-0.23830804705865274,0.001288379407450732,-0.00044985532297797497,0.8264462809917354,-52778.49586776859,-4454.909762462781,0.5856988777261503,-0.3361290824250016,71.75,0.26837146444557,1.41853488349802
104,Prince of Wales-Hyder Census Area,2012,Marine Mammals,146.0,8.16,17.98,0.073,0.073,0.073,0.052,0.0315,1666.0,1666.0,34.0,2.5,672.0,34.4000015258789,0.0044999998062849,YES,lb.,2583.0,2236.0,347.0,13.4,39.0,1442.0,5270.0,5270.0,2291.0,2987.0,2291.0,23.300970873786408,5603.0,12.95734427985008,7.289393278044522,41.24576119935749,58.75423880064251,49.81260039264679,0.2141709798322327,0.7852935927181867,1.2155001977066031,0.0026837146444557,0.0141853488349802,0.4955279557587124,17547.0,5270.0,5270.0,214.34583014537108,4.997322862752098,26.14,9.772695262286105,5.372245248161367,-0.23830804705865274,0.001288379407450732,-0.00044985532297797497,0.8264462809917354,-52778.49586776859,-4454.909762462781,0.5856988777261503,-0.3361290824250016,7.3,0.26837146444557,1.41853488349802
105,Prince of Wales-Hyder Census Area,2012,Plants/Greens/Mushrooms,146.0,8.16,17.98,0.5895,0.5165,0.5165,0.2905,0.1805,649.8000259399419,649.8000259399419,283.6000022888186,1.55000001192093,283.6000022888186,2.75,0.0039999999571591,YES,lb.,2583.0,2236.0,347.0,13.4,39.0,1442.0,5270.0,5270.0,2291.0,2987.0,2291.0,23.300970873786408,5603.0,12.95734427985008,7.289393278044522,41.24576119935749,58.75423880064251,49.81260039264679,0.2141709798322327,0.7852935927181867,1.2155001977066031,0.0026837146444557,0.0141853488349802,0.4955279557587124,17547.0,5270.0,5270.0,214.34583014537108,4.997322862752098,26.14,9.772695262286105,5.372245248161367,-0.23830804705865274,0.001288379407450732,-0.00044985532297797497,0.8264462809917354,-52778.49586776859,-4454.909762462781,0.5856988777261503,-0.3361290824250016,51.65,0.26837146444557,1.41853488349802
106,Yukon-Koyukuk Census Area,2013,Birds and Eggs,29.0,10.6,1.4,0.769,0.577,0.577,0.462,0.423,1064.59997558594,1064.59997558594,628.0,12.5587043762207,954.5,16.3263168334961,0.0430000014603138,YES,lb.,2723.0,2223.0,500.0,18.4,35.3,1222.0,2263.0,2263.0,2056.0,4020.0,2056.0,48.85572139303483,5656.0,24.027581329561528,11.429961089494164,70.20862800565772,29.79137199434229,22.2949080622348,0.1414427157001414,0.5127298444130127,1.1762216237014236,0.0008521607601273,0.0177888558676594,0.5263009077292844,223642.0,2263.0,2263.0,471.3333333333333,8.38048090523338,12.0,12.317806309466635,6.157684951022571,-0.22456092460979166,-0.0005431744768776679,0.0031536517097012235,5.826446280991734,153316.5041322314,-4197.922259274819,3.1308099249066803,0.4493106204362016,57.699999999999996,0.08521607601273,1.7788855867659399
107,Yukon-Koyukuk Census Area,2013,Fish,29.0,10.6,1.4,0.962,0.731,0.692,0.423,0.769,15904.099609375,15904.099609375,3096.0,187.616180419922,14258.7998046875,195.120834350586,0.648999989032745,YES,lb.,2723.0,2223.0,500.0,18.4,35.3,1222.0,2263.0,2263.0,2056.0,4020.0,2056.0,48.85572139303483,5656.0,24.027581329561528,11.429961089494164,70.20862800565772,29.79137199434229,22.2949080622348,0.1414427157001414,0.5127298444130127,1.1762216237014236,0.0008521607601273,0.0177888558676594,0.5263009077292844,223642.0,2263.0,2263.0,471.3333333333333,8.38048090523338,12.0,12.317806309466635,6.157684951022571,-0.22456092460979166,-0.0005431744768776679,0.0031536517097012235,5.826446280991734,153316.5041322314,-4197.922259274819,3.1308099249066803,0.4493106204362016,73.1,0.08521607601273,1.7788855867659399
108,Yukon-Koyukuk Census Area,2013,Land Mammals,29.0,10.6,1.4,1.0,0.577,0.538,0.5,0.885,6902.0,6902.0,152.0,81.4210510253906,6188.0,81.4210510253906,0.282000005245209,YES,lb.,2723.0,2223.0,500.0,18.4,35.3,1222.0,2263.0,2263.0,2056.0,4020.0,2056.0,48.85572139303483,5656.0,24.027581329561528,11.429961089494164,70.20862800565772,29.79137199434229,22.2949080622348,0.1414427157001414,0.5127298444130127,1.1762216237014236,0.0008521607601273,0.0177888558676594,0.5263009077292844,223642.0,2263.0,2263.0,471.3333333333333,8.38048090523338,12.0,12.317806309466635,6.157684951022571,-0.22456092460979166,-0.0005431744768776679,0.0031536517097012235,5.826446280991734,153316.5041322314,-4197.922259274819,3.1308099249066803,0.4493106204362016,57.699999999999996,0.08521607601273,1.7788855867659399
109,Yukon-Koyukuk Census Area,2013,Marine Mammals,29.0,10.6,1.4,0.038,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES,lb.,2723.0,2223.0,500.0,18.4,35.3,1222.0,2263.0,2263.0,2056.0,4020.0,2056.0,48.85572139303483,5656.0,24.027581329561528,11.429961089494164,70.20862800565772,29.79137199434229,22.2949080622348,0.1414427157001414,0.5127298444130127,1.1762216237014236,0.0008521607601273,0.0177888558676594,0.5263009077292844,223642.0,2263.0,2263.0,471.3333333333333,8.38048090523338,12.0,12.317806309466635,6.157684951022571,-0.22456092460979166,-0.0005431744768776679,0.0031536517097012235,5.826446280991734,153316.5041322314,-4197.922259274819,3.1308099249066803,0.4493106204362016,0.0,0.08521607601273,1.7788855867659399
110,Yukon-Koyukuk Census Area,2013,Plants/Greens/Mushrooms,29.0,10.6,1.4,0.308,0.308,0.308,0.115,0.077,52.4000015258789,52.4000015258789,120.01000213623,0.618552625179291,47.0,2.0102961063385,0.0020000000949949,YES,lb.,2723.0,2223.0,500.0,18.4,35.3,1222.0,2263.0,2263.0,2056.0,4020.0,2056.0,48.85572139303483,5656.0,24.027581329561528,11.429961089494164,70.20862800565772,29.79137199434229,22.2949080622348,0.1414427157001414,0.5127298444130127,1.1762216237014236,0.0008521607601273,0.0177888558676594,0.5263009077292844,223642.0,2263.0,2263.0,471.3333333333333,8.38048090523338,12.0,12.317806309466635,6.157684951022571,-0.22456092460979166,-0.0005431744768776679,0.0031536517097012235,5.826446280991734,153316.5041322314,-4197.922259274819,3.1308099249066803,0.4493106204362016,30.8,0.08521607601273,1.7788855867659399
111,Yukon-Koyukuk Census Area,2014,Birds and Eggs,142.0,14.7,4.0,0.643,0.5715,0.5447500000000001,0.29375,0.32899999999999996,2427.99996185303,2427.99996185303,1380.0,6.560178279876707,1722.400032043462,10.499196648597707,0.014500000048428776,YES,lb.,2571.0,2091.0,480.0,18.7,35.0,1262.0,2408.0,2408.0,2057.0,4037.0,2057.0,49.04632152588556,5651.0,23.81879313395859,10.986874088478366,70.60697221730668,29.393027782693327,22.38541850999823,0.3008317112015573,0.5308794903556893,1.157693776250477,0.0004201989642095,0.0202746000231109,0.5356506502867473,161127.0,2408.0,2408.0,302.19251336898395,8.72411962484516,18.7,11.989954359152717,5.714367961408561,-0.23360883368827323,-0.0009751362727954679,0.005639395865152724,6.126446280991734,90801.5041322314,-4367.0630792391685,2.802957974592763,0.005993630822191953,57.15,0.04201989642095,2.02746000231109
112,Yukon-Koyukuk Census Area,2014,Fish,142.0,14.7,4.0,0.8005,0.574,0.5569999999999999,0.47875,0.597,208774.60034179688,208774.60034179688,37041.0,422.97326278686523,149053.39624023438,549.7079467773438,0.7809999734163284,YES,lb.,2571.0,2091.0,480.0,18.7,35.0,1262.0,2408.0,2408.0,2057.0,4037.0,2057.0,49.04632152588556,5651.0,23.81879313395859,10.986874088478366,70.60697221730668,29.393027782693327,22.38541850999823,0.3008317112015573,0.5308794903556893,1.157693776250477,0.0004201989642095,0.0202746000231109,0.5356506502867473,161127.0,2408.0,2408.0,302.19251336898395,8.72411962484516,18.7,11.989954359152717,5.714367961408561,-0.23360883368827323,-0.0009751362727954679,0.005639395865152724,6.126446280991734,90801.5041322314,-4367.0630792391685,2.802957974592763,0.005993630822191953,57.4,0.04201989642095,2.02746000231109
113,Yukon-Koyukuk Census Area,2014,Land Mammals,142.0,14.7,4.0,0.92825,0.67375,0.5235,0.563,0.77,35884.70068359375,35884.70068359375,536.0,87.5756511688233,25761.0,96.21132659912101,0.19774999935179938,YES,lb.,2571.0,2091.0,480.0,18.7,35.0,1262.0,2408.0,2408.0,2057.0,4037.0,2057.0,49.04632152588556,5651.0,23.81879313395859,10.986874088478366,70.60697221730668,29.393027782693327,22.38541850999823,0.3008317112015573,0.5308794903556893,1.157693776250477,0.0004201989642095,0.0202746000231109,0.5356506502867473,161127.0,2408.0,2408.0,302.19251336898395,8.72411962484516,18.7,11.989954359152717,5.714367961408561,-0.23360883368827323,-0.0009751362727954679,0.005639395865152724,6.126446280991734,90801.5041322314,-4367.0630792391685,2.802957974592763,0.005993630822191953,67.375,0.04201989642095,2.02746000231109
114,Yukon-Koyukuk Census Area,2014,Marine Mammals,142.0,14.7,4.0,0.32025,0.0,0.0,0.06625,0.32025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES,lb.,2571.0,2091.0,480.0,18.7,35.0,1262.0,2408.0,2408.0,2057.0,4037.0,2057.0,49.04632152588556,5651.0,23.81879313395859,10.986874088478366,70.60697221730668,29.393027782693327,22.38541850999823,0.3008317112015573,0.5308794903556893,1.157693776250477,0.0004201989642095,0.0202746000231109,0.5356506502867473,161127.0,2408.0,2408.0,302.19251336898395,8.72411962484516,18.7,11.989954359152717,5.714367961408561,-0.23360883368827323,-0.0009751362727954679,0.005639395865152724,6.126446280991734,90801.5041322314,-4367.0630792391685,2.802957974592763,0.005993630822191953,0.0,0.04201989642095,2.02746000231109
115,Yukon-Koyukuk Census Area,2014,Plants/Greens/Mushrooms,142.0,14.7,4.0,0.277,0.283,0.2695,0.1305,0.09425,319.40000462532066,319.40000462532066,132.5,0.737770708277821,234.10000228881862,2.6808259710669526,0.001500000042142325,YES,lb.,2571.0,2091.0,480.0,18.7,35.0,1262.0,2408.0,2408.0,2057.0,4037.0,2057.0,49.04632152588556,5651.0,23.81879313395859,10.986874088478366,70.60697221730668,29.393027782693327,22.38541850999823,0.3008317112015573,0.5308794903556893,1.157693776250477,0.0004201989642095,0.0202746000231109,0.5356506502867473,161127.0,2408.0,2408.0,302.19251336898395,8.72411962484516,18.7,11.989954359152717,5.714367961408561,-0.23360883368827323,-0.0009751362727954679,0.005639395865152724,6.126446280991734,90801.5041322314,-4367.0630792391685,2.802957974592763,0.005993630822191953,28.299999999999997,0.04201989642095,2.02746000231109
121,Yukon-Koyukuk Census Area,2017,Birds and Eggs,233.0,7.0,0.4,0.8365,0.5045000000000001,0.48750000000000004,0.22349999999999998,0.4665,10232.720336914062,10232.720336914062,6002.172393798828,15.078790664672876,6002.172393798828,17.7617659568787,0.03338380251079795,YES,Lbs.,2459.0,2051.0,408.0,16.6,34.7,1230.0,3611.0,3611.0,1959.0,4067.0,1959.0,51.83181706417507,5453.0,25.17880066018705,13.067891781521183,70.95176966807261,29.04823033192738,22.574729506693565,0.0916926462497707,0.7335411699981661,1.1664680174811284,0.0003237677937383,0.0196419128201253,0.5297864633657992,7942.0,3611.0,3611.0,736.8918918918919,8.96754080322758,7.4,8.980046316633132,6.603797325918698,-0.2103553076962819,-0.001071567443266668,0.0050067086621671236,4.0264462809917365,-62383.49586776859,-3932.3637007162606,-0.20695006792682236,0.8954229953323294,50.45,0.03237677937383,1.9641912820125298
122,Yukon-Koyukuk Census Area,2017,Fish,233.0,7.0,0.4,0.9875,0.4495,0.441,0.496,0.79,179068.865234375,179068.865234375,105895.5703125,321.50892639160145,105895.5703125,325.9335327148435,0.746206820011139,YES,Lbs.,2459.0,2051.0,408.0,16.6,34.7,1230.0,3611.0,3611.0,1959.0,4067.0,1959.0,51.83181706417507,5453.0,25.17880066018705,13.067891781521183,70.95176966807261,29.04823033192738,22.574729506693565,0.0916926462497707,0.7335411699981661,1.1664680174811284,0.0003237677937383,0.0196419128201253,0.5297864633657992,7942.0,3611.0,3611.0,736.8918918918919,8.96754080322758,7.4,8.980046316633132,6.603797325918698,-0.2103553076962819,-0.001071567443266668,0.0050067086621671236,4.0264462809917365,-62383.49586776859,-3932.3637007162606,-0.20695006792682236,0.8954229953323294,44.95,0.03237677937383,1.9641912820125298
123,Yukon-Koyukuk Census Area,2017,Land Mammals,233.0,7.0,0.4,0.983,0.5720000000000001,0.5005000000000001,0.4625,0.8945,65402.9072265625,65402.9072265625,38565.80859375,94.44400787353504,38565.80859375,96.79395294189455,0.207941457629204,YES,Lbs.,2459.0,2051.0,408.0,16.6,34.7,1230.0,3611.0,3611.0,1959.0,4067.0,1959.0,51.83181706417507,5453.0,25.17880066018705,13.067891781521183,70.95176966807261,29.04823033192738,22.574729506693565,0.0916926462497707,0.7335411699981661,1.1664680174811284,0.0003237677937383,0.0196419128201253,0.5297864633657992,7942.0,3611.0,3611.0,736.8918918918919,8.96754080322758,7.4,8.980046316633132,6.603797325918698,-0.2103553076962819,-0.001071567443266668,0.0050067086621671236,4.0264462809917365,-62383.49586776859,-3932.3637007162606,-0.20695006792682236,0.8954229953323294,57.2,0.03237677937383,1.9641912820125298
124,Yukon-Koyukuk Census Area,2017,Marine Mammals,233.0,7.0,0.4,0.068,0.0,0.0,0.021,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES,Lbs.,2459.0,2051.0,408.0,16.6,34.7,1230.0,3611.0,3611.0,1959.0,4067.0,1959.0,51.83181706417507,5453.0,25.17880066018705,13.067891781521183,70.95176966807261,29.04823033192738,22.574729506693565,0.0916926462497707,0.7335411699981661,1.1664680174811284,0.0003237677937383,0.0196419128201253,0.5297864633657992,7942.0,3611.0,3611.0,736.8918918918919,8.96754080322758,7.4,8.980046316633132,6.603797325918698,-0.2103553076962819,-0.001071567443266668,0.0050067086621671236,4.0264462809917365,-62383.49586776859,-3932.3637007162606,-0.20695006792682236,0.8954229953323294,0.0,0.03237677937383,1.9641912820125298
125,Yukon-Koyukuk Census Area,2017,Plants/Greens/Mushrooms,233.0,7.0,0.4,0.323,0.306,0.306,0.11299999999999999,0.0465,333.704956054688,333.704956054688,196.184997558594,0.5679890364408495,196.184997558594,1.9265775084495549,0.0013030109694227,YES,lb.,2459.0,2051.0,408.0,16.6,34.7,1230.0,3611.0,3611.0,1959.0,4067.0,1959.0,51.83181706417507,5453.0,25.17880066018705,13.067891781521183,70.95176966807261,29.04823033192738,22.574729506693565,0.0916926462497707,0.7335411699981661,1.1664680174811284,0.0003237677937383,0.0196419128201253,0.5297864633657992,7942.0,3611.0,3611.0,736.8918918918919,8.96754080322758,7.4,8.980046316633132,6.603797325918698,-0.2103553076962819,-0.001071567443266668,0.0050067086621671236,4.0264462809917365,-62383.49586776859,-3932.3637007162606,-0.20695006792682236,0.8954229953323294,30.599999999999998,0.03237677937383,1.9641912820125298
126,Yukon-Koyukuk Census Area,2018,Birds and Eggs,71.0,23.3,4.1,0.5940000000000001,0.4165,0.4165,0.198,0.20850000000000002,952.4430236816404,952.4430236816404,735.6399841308591,5.447393178939819,735.6399841308591,9.39802813529967,0.02220852579921485,YES,Lbs.,2542.0,2193.0,349.0,13.7,35.3,1151.0,3092.0,3092.0,1906.0,4087.0,1906.0,53.36432591142647,5415.0,24.930747922437675,12.067156348373558,70.54478301015698,29.45521698984303,22.696214219759923,0.1292705447830101,0.6094182825484765,1.1616766467065869,0.0,0.0169206549792774,0.5312161599333611,20802.0,3092.0,3092.0,197.6277372262774,9.38134810710988,27.4,9.942852486058383,5.291432405636827,-0.23920235385419414,-0.0013953352370049679,0.002285450821319224,1.1264462809917344,-49523.49586776859,-4471.627855381875,0.7558561014984289,-0.4169419249495423,41.65,0.0,1.6920654979277399
127,Yukon-Koyukuk Census Area,2018,Fish,71.0,23.3,4.1,0.7395,0.375,0.3645,0.2815,0.5105,28683.8515625,28683.8515625,22678.697265625,96.416305541992,22678.697265625,98.4677200317385,0.299369215965271,YES,Lbs.,2542.0,2193.0,349.0,13.7,35.3,1151.0,3092.0,3092.0,1906.0,4087.0,1906.0,53.36432591142647,5415.0,24.930747922437675,12.067156348373558,70.54478301015698,29.45521698984303,22.696214219759923,0.1292705447830101,0.6094182825484765,1.1616766467065869,0.0,0.0169206549792774,0.5312161599333611,20802.0,3092.0,3092.0,197.6277372262774,9.38134810710988,27.4,9.942852486058383,5.291432405636827,-0.23920235385419414,-0.0013953352370049679,0.002285450821319224,1.1264462809917344,-49523.49586776859,-4471.627855381875,0.7558561014984289,-0.4169419249495423,37.5,0.0,1.6920654979277399
128,Yukon-Koyukuk Census Area,2018,Land Mammals,71.0,23.3,4.1,0.969,0.646,0.5525,0.469,0.573,20587.75,20587.75,15699.5,150.77521133422852,15699.5,154.7102241516115,0.660453677177429,YES,Lbs.,2542.0,2193.0,349.0,13.7,35.3,1151.0,3092.0,3092.0,1906.0,4087.0,1906.0,53.36432591142647,5415.0,24.930747922437675,12.067156348373558,70.54478301015698,29.45521698984303,22.696214219759923,0.1292705447830101,0.6094182825484765,1.1616766467065869,0.0,0.0169206549792774,0.5312161599333611,20802.0,3092.0,3092.0,197.6277372262774,9.38134810710988,27.4,9.942852486058383,5.291432405636827,-0.23920235385419414,-0.0013953352370049679,0.002285450821319224,1.1264462809917344,-49523.49586776859,-4471.627855381875,0.7558561014984289,-0.4169419249495423,64.60000000000001,0.0,1.6920654979277399
129,Yukon-Koyukuk Census Area,2018,Marine Mammals,71.0,23.3,4.1,0.1565,0.0,0.0,0.0415,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES,Lbs.,2542.0,2193.0,349.0,13.7,35.3,1151.0,3092.0,3092.0,1906.0,4087.0,1906.0,53.36432591142647,5415.0,24.930747922437675,12.067156348373558,70.54478301015698,29.45521698984303,22.696214219759923,0.1292705447830101,0.6094182825484765,1.1616766467065869,0.0,0.0169206549792774,0.5312161599333611,20802.0,3092.0,3092.0,197.6277372262774,9.38134810710988,27.4,9.942852486058383,5.291432405636827,-0.23920235385419414,-0.0013953352370049679,0.002285450821319224,1.1264462809917344,-49523.49586776859,-4471.627855381875,0.7558561014984289,-0.4169419249495423,0.0,0.0,1.6920654979277399
130,Yukon-Koyukuk Census Area,2018,Plants/Greens/Mushrooms,71.0,23.3,4.1,0.2605,0.2605,0.2605,0.0415,0.0,86.0416669845581,86.0416669845581,66.5,0.5361811518669131,66.5,2.396276116371155,0.0022470274707302,YES,Lbs.,2542.0,2193.0,349.0,13.7,35.3,1151.0,3092.0,3092.0,1906.0,4087.0,1906.0,53.36432591142647,5415.0,24.930747922437675,12.067156348373558,70.54478301015698,29.45521698984303,22.696214219759923,0.1292705447830101,0.6094182825484765,1.1616766467065869,0.0,0.0169206549792774,0.5312161599333611,20802.0,3092.0,3092.0,197.6277372262774,9.38134810710988,27.4,9.942852486058383,5.291432405636827,-0.23920235385419414,-0.0013953352370049679,0.002285450821319224,1.1264462809917344,-49523.49586776859,-4471.627855381875,0.7558561014984289,-0.4169419249495423,26.05,0.0,1.6920654979277399
